corekoplus02X_filters02_s2_60_filters02_s2_lsi_60 65.8884 0.5099 47.9499 0.216 69.6376 0.5585 50.8021 0.2432
corekoplus02X_filters02_s2_70_filters02_s2_lsi_70 72.2096 0.6089 48.3485 0.2191 75.2822 0.6472 51.2181 0.2473
corekoplus02X_filters02_s2_80_filters02_s2_lsi_80 74.7153 0.6469 48.0638 0.2117 77.3619 0.6791 51.0398 0.2409
corekoplus02X_filters02_s2_90_filters02_s2_lsi_90 77.8474 0.6939 48.2346 0.2113 80.8675 0.7321 50.6239 0.2321
corekoplus02X_filters02_s2+1_20_filters02_s2+1_lsi_20 50.7403 0.26 48.1207 0.2201 53.0006 0.2795 50.3862 0.2386
corekoplus02X_filters02_s2+1_30_filters02_s2+1_lsi_30 54.1002 0.316 48.918 0.2327 56.6845 0.3425 51.0398 0.2486
corekoplus02X_filters02_s2+1_40_filters02_s2+1_lsi_40 58.8269 0.3945 48.861 0.2325 61.0814 0.4169 51.3369 0.2534
corekoplus02X_filters02_s2+1_50_filters02_s2+1_lsi_50 61.959 0.4458 48.7472 0.2288 64.8841 0.4803 50.8616 0.2456
corekoplus02X_filters02_s2+1_60_filters02_s2+1_lsi_60 65.3759 0.5001 48.6333 0.2242 69.2216 0.5507 50.3268 0.2352
corekoplus02X_filters02_s2+1_70_filters02_s2+1_lsi_70 69.8178 0.5714 49.4305 0.2363 72.0737 0.5965 51.3369 0.2495
corekoplus02X_filters02_s2+1_80_filters02_s2+1_lsi_80 74.1458 0.638 48.6333 0.2208 77.5401 0.6817 50.5051 0.2321
corekoplus02X_filters02_s2+1_90_filters02_s2+1_lsi_90 77.3918 0.687 48.3485 0.2141 80.9863 0.7338 50.5645 0.2304
corekoplus03X_filters01_s0_20_filters01_s0_lsi_20 46.2984 0.1883 43.9636 0.1486 48.3066 0.2022 46.227 0.166
corekoplus03X_filters01_s0_30_filters01_s0_lsi_30 50.1139 0.2537 45.5581 0.1786 52.2876 0.2718 47.7718 0.1947
corekoplus03X_filters01_s0_40_filters01_s0_lsi_40 52.2779 0.2903 46.2984 0.1911 54.3672 0.3076 48.2472 0.2038
corekoplus03X_filters01_s0_50_filters01_s0_lsi_50 55.9226 0.349 46.8679 0.1961 57.9917 0.3673 48.7225 0.2074
corekoplus03X_filters01_s0_60_filters01_s0_lsi_60 59.4533 0.4074 46.2984 0.187 62.0915 0.4366 48.5443 0.203
corekoplus03X_filters01_s0_70_filters01_s0_lsi_70 62.6993 0.4601 46.9248 0.1961 65.5971 0.4942 48.9008 0.2089
corekoplus03X_filters01_s0_80_filters01_s0_lsi_80 66.7995 0.5245 47.0387 0.1962 69.4593 0.5557 49.4355 0.2153
corekoplus03X_filters01_s0_90_filters01_s0_lsi_90 70.1595 0.5775 46.5831 0.1867 72.4896 0.6041 48.4254 0.1978
