cowplus02X_filters01_s0_40_filters01_s0_lsi_40 81.6092 0.7587 60.6897 0.4618 85.3086 0.8018 64.4444 0.5009
cowplus02X_filters01_s0_50_filters01_s0_lsi_50 85.4023 0.8098 59.1954 0.4366 89.0123 0.8528 63.8272 0.489
cowplus02X_filters01_s0_60_filters01_s0_lsi_60 88.5057 0.8512 58.5057 0.4201 91.358 0.8847 62.5926 0.4622
cowplus02X_filters01_s0_70_filters01_s0_lsi_70 90.3448 0.8752 57.1264 0.3902 93.4568 0.9132 59.8765 0.4118
cowplus02X_filters01_s0_80_filters01_s0_lsi_80 91.4943 0.8903 52.7586 0.3164 94.6914 0.9297 56.7901 0.3554
cowplus02X_filters01_s0_90_filters01_s0_lsi_90 92.5287 0.9039 49.3103 0.2537 95.8025 0.9446 53.2099 0.2888
cowplus02X_filters01_s2_20_filters01_s2_lsi_20 72.069 0.6285 61.1494 0.4772 77.1605 0.6899 65.1852 0.5211
cowplus02X_filters01_s2_30_filters01_s2_lsi_30 75.977 0.6818 61.0345 0.4756 81.7284 0.7533 65.1852 0.5204
cowplus02X_filters01_s2_40_filters01_s2_lsi_40 82.2989 0.7683 60.3448 0.461 86.0494 0.8128 65.0617 0.5128
cowplus02X_filters01_s2_50_filters01_s2_lsi_50 85.8621 0.8161 59.0805 0.4363 89.5062 0.8597 64.8148 0.5039
cowplus02X_filters01_s2_60_filters01_s2_lsi_60 89.0805 0.8588 57.8161 0.4113 91.6049 0.8881 62.963 0.4702
cowplus02X_filters01_s2_70_filters01_s2_lsi_70 91.1494 0.8861 56.6667 0.3869 94.0741 0.9215 61.1111 0.4361
cowplus02X_filters01_s2_80_filters01_s2_lsi_80 92.1839 0.8995 53.6782 0.3332 95.0617 0.9347 58.1481 0.3827
cowplus02X_filters01_s2_90_filters01_s2_lsi_90 93.5632 0.9175 51.8391 0.2951 97.037 0.9611 55.3086 0.3244
cowplus02X_filters01_s2+1_20_filters01_s2+1_lsi_20 72.1839 0.6302 60.8046 0.4721 77.1605 0.6897 65.679 0.5277
cowplus02X_filters01_s2+1_30_filters01_s2+1_lsi_30 76.8966 0.6952 60.8046 0.4721 81.7284 0.7533 65.9259 0.531
cowplus02X_filters01_s2+1_40_filters01_s2+1_lsi_40 82.2989 0.7685 60.4598 0.4622 86.2963 0.8162 65.1852 0.5136
cowplus02X_filters01_s2+1_50_filters01_s2+1_lsi_50 85.2874 0.8087 60.2299 0.4531 89.0123 0.853 64.9383 0.506
cowplus02X_filters01_s2+1_60_filters01_s2+1_lsi_60 89.6552 0.8664 59.3103 0.4338 91.8519 0.8914 63.4568 0.4798
cowplus02X_filters01_s2+1_70_filters01_s2+1_lsi_70 91.4943 0.8906 56.6667 0.3879 93.9506 0.9199 60.4938 0.4273
cowplus02X_filters01_s2+1_80_filters01_s2+1_lsi_80 92.7586 0.9071 54.2529 0.3425 95.4321 0.9397 57.4074 0.3695
cowplus02X_filters01_s2+1_90_filters01_s2+1_lsi_90 94.5977 0.931 51.954 0.2967 97.284 0.9644 55.1852 0.3223
cowplus02X_filters02_s0_20_filters02_s0_lsi_20 75.6322 0.679 61.1494 0.481 79.7531 0.7268 65.4321 0.5267
cowplus02X_filters02_s0_30_filters02_s0_lsi_30 79.0805 0.7259 62.2989 0.4924 83.2099 0.7741 66.9136 0.5446
cowplus02X_filters02_s0_40_filters02_s0_lsi_40 82.5287 0.772 60.1149 0.4567 86.5432 0.8197 66.0494 0.5283
cowplus02X_filters02_s0_50_filters02_s0_lsi_50 85.977 0.8182 60 0.4497 88.5185 0.8467 64.8148 0.5067
cowplus02X_filters02_s0_60_filters02_s0_lsi_60 88.1609 0.8472 58.7356 0.4262 91.4815 0.887 62.963 0.4738
cowplus02X_filters02_s0_70_filters02_s0_lsi_70 91.1494 0.8863 56.3218 0.3835 94.321 0.925 60.6173 0.4321
cowplus02X_filters02_s0_80_filters02_s0_lsi_80 92.9885 0.9101 55.977 0.3721 96.2963 0.9513 59.1358 0.4002
cowplus02X_filters02_s0_90_filters02_s0_lsi_90 94.3678 0.928 54.5977 0.345 97.5309 0.9676 58.3951 0.3822
cowplus02X_filters02_s2_20_filters02_s2_lsi_20 74.9425 0.6689 62.5287 0.4956 79.5062 0.7233 67.284 0.5516
cowplus02X_filters02_s2_30_filters02_s2_lsi_30 80.5747 0.7464 62.069 0.4884 84.6914 0.7954 67.1605 0.5481
cowplus02X_filters02_s2_40_filters02_s2_lsi_40 84.5977 0.7997 61.4943 0.4765 88.3951 0.8453 66.7901 0.5381
cowplus02X_filters02_s2_50_filters02_s2_lsi_50 88.1609 0.8472 60 0.4517 90.9877 0.8803 64.9383 0.5057
cowplus02X_filters02_s2_60_filters02_s2_lsi_60 90.8046 0.8819 58.6207 0.424 93.4568 0.9135 64.0741 0.4884
cowplus02X_filters02_s2_70_filters02_s2_lsi_70 92.9885 0.9103 57.2414 0.3966 95.8025 0.9447 61.7284 0.4451
cowplus02X_filters02_s2_80_filters02_s2_lsi_80 94.7126 0.9325 54.9425 0.3531 96.9136 0.9594 59.2593 0.4009
cowplus02X_filters02_s2_90_filters02_s2_lsi_90 96.2069 0.9518 53.6782 0.3271 98.2716 0.9774 57.1605 0.3574
cowplus02X_filters02_s2+1_20_filters02_s2+1_lsi_20 74.1379 0.6583 63.1034 0.504 78.1481 0.7045 67.6543 0.5577
cowplus02X_filters02_s2+1_30_filters02_s2+1_lsi_30 80.9195 0.7514 62.9885 0.5024 84.9383 0.7988 67.037 0.5465
cowplus02X_filters02_s2+1_40_filters02_s2+1_lsi_40 84.3678 0.7965 61.3793 0.4766 88.1481 0.8418 67.4074 0.5466
cowplus02X_filters02_s2+1_50_filters02_s2+1_lsi_50 87.5862 0.8396 59.7701 0.4484 90.8642 0.8786 65.1852 0.5096
cowplus02X_filters02_s2+1_60_filters02_s2+1_lsi_60 90.4598 0.8773 58.1609 0.4176 93.7037 0.9167 64.1975 0.4896
cowplus02X_filters02_s2+1_70_filters02_s2+1_lsi_70 93.1034 0.9119 57.5862 0.4011 95.5556 0.9415 61.8519 0.4462
cowplus02X_filters02_s2+1_80_filters02_s2+1_lsi_80 94.8276 0.9341 55.4023 0.3612 97.1605 0.9627 60.1235 0.4132
cowplus02X_filters02_s2+1_90_filters02_s2+1_lsi_90 95.977 0.9489 53.7931 0.3288 98.1481 0.9758 57.1605 0.3555
cowplus03X_filters01_s0_20_filters01_s0_lsi_20 72.8736 0.6403 60.4598 0.4712 78.642 0.7105 65.3086 0.524
cowplus03X_filters01_s0_30_filters01_s0_lsi_30 77.8161 0.7073 61.954 0.4867 82.4691 0.7632 65.8025 0.5274
cowplus03X_filters01_s0_40_filters01_s0_lsi_40 81.2644 0.7544 60.8046 0.4666 85.0617 0.7987 64.6914 0.5057
cowplus03X_filters01_s0_50_filters01_s0_lsi_50 83.7931 0.7885 59.4253 0.442 87.5309 0.8327 63.5802 0.4866
cowplus03X_filters01_s0_60_filters01_s0_lsi_60 86.8966 0.8298 59.1954 0.4344 90.2469 0.8697 62.716 0.468
cowplus03X_filters01_s0_70_filters01_s0_lsi_70 88.1609 0.8465 56.6667 0.388 91.8519 0.8916 60.1235 0.4202
cowplus03X_filters01_s0_80_filters01_s0_lsi_80 89.4253 0.8632 53.908 0.3372 93.3333 0.9115 58.1481 0.3807
cowplus03X_filters01_s0_90_filters01_s0_lsi_90 91.7241 0.8934 50.6897 0.2777 94.9383 0.9331 54.321 0.3105
cowplus03X_filters01_s2_20_filters01_s2_lsi_20 71.6092 0.6222 61.0345 0.4777 76.5432 0.6813 64.8148 0.5168
cowplus03X_filters01_s2_30_filters01_s2_lsi_30 77.931 0.7099 60.5747 0.4684 82.3457 0.7615 65.9259 0.5296
cowplus03X_filters01_s2_40_filters01_s2_lsi_40 82.2989 0.7684 59.7701 0.452 86.7901 0.823 65.3086 0.5151
cowplus03X_filters01_s2_50_filters01_s2_lsi_50 84.9425 0.8036 60 0.4518 89.0123 0.853 65.0617 0.508
cowplus03X_filters01_s2_60_filters01_s2_lsi_60 87.931 0.8436 59.3103 0.4365 91.2346 0.8832 64.0741 0.4902
cowplus03X_filters01_s2_70_filters01_s2_lsi_70 89.5402 0.8648 57.7011 0.4058 92.4691 0.8999 61.8519 0.4508
cowplus03X_filters01_s2_80_filters01_s2_lsi_80 91.7241 0.8936 54.2529 0.3415 94.5679 0.9281 58.8889 0.3938
cowplus03X_filters01_s2_90_filters01_s2_lsi_90 92.9885 0.9101 51.954 0.298 95.5556 0.9414 55.3086 0.3273
cowplus03X_filters01_s2+1_20_filters01_s2+1_lsi_20 71.2644 0.6177 61.4943 0.4836 76.5432 0.6812 64.6914 0.5149
cowplus03X_filters01_s2+1_30_filters01_s2+1_lsi_30 78.2759 0.7137 61.1494 0.4739 82.2222 0.7593 66.1728 0.5318
cowplus03X_filters01_s2+1_40_filters01_s2+1_lsi_40 81.954 0.7639 60 0.4547 85.4321 0.8041 64.6914 0.5048
cowplus03X_filters01_s2+1_50_filters01_s2+1_lsi_50 85.2874 0.8083 59.5402 0.4434 89.1358 0.8548 64.4444 0.4979
cowplus03X_filters01_s2+1_60_filters01_s2+1_lsi_60 87.7011 0.8405 58.3908 0.421 90.9877 0.8798 63.7037 0.4833
cowplus03X_filters01_s2+1_70_filters01_s2+1_lsi_70 89.7701 0.8678 57.2414 0.3975 92.716 0.9032 62.963 0.4664
cowplus03X_filters01_s2+1_80_filters01_s2+1_lsi_80 92.1839 0.8996 54.1379 0.3412 94.4444 0.9265 58.7654 0.3929
cowplus03X_filters01_s2+1_90_filters01_s2+1_lsi_90 92.9885 0.9101 51.7241 0.2966 95.8025 0.9447 55.9259 0.3392
cowplus03X_filters02_s0_20_filters02_s0_lsi_20 75.4023 0.6772 61.4943 0.4863 79.5062 0.7242 65.5556 0.53
